uf,municipality,ibge_code,year,arena_votes,mdb_votes,blank_votes,null_votes,total_votes,electorate,appointed_mayor
PR,Iretama,4110805,1976,3124,2010,82,76,5292,6485,0
PR,Itaguajé,4110904,1976,2226,0,20,12,2258,3239,0
PR,Itambaracá,4111001,1976,1627,1518,45,67,3257,4112,0
PR,Itambé,4111100,1976,2126,1251,52,60,3489,4822,0
PR,Itapejara do Oeste,4111209,1976,2167,1623,30,34,3854,5078,0
PR,Itaúna do Sul,4111308,1976,1018,59,11,14,1102,1491,0
PR,Ivaí,4111407,1976,2682,0,421,24,3127,4326,0
PR,Ivaiporã,4111506,1976,11218,6440,259,407,18324,25116,0
PR,Ivatuba,4111605,1976,1196,381,22,18,1617,2399,0
PR,Jaboti,4111704,1976,1056,902,23,18,1999,2310,0
PR,Jacarezinho,4111803,1976,5398,5893,249,431,11971,15423,0
PR,Jaguapitã,4111902,1976,4656,606,53,107,5422,7425,0
PR,Jaguariaíva,4112009,1976,3290,1985,154,75,5504,6430,0
PR,Jandaia do Sul,4112108,1976,6581,2648,109,219,9557,12608,0
PR,Janiópolis,4112207,1976,2511,4311,93,155,7070,10919,0
PR,Japira,4112306,1976,1334,1010,47,36,2427,3105,0
PR,Japurá,4112405,1976,4023,1673,67,93,5856,7958,0
PR,Jardim Alegre,4112504,1976,4954,4834,175,261,10224,15349,0
PR,Jardim Olinda,4112603,1976,346,0,81,6,433,1111,0
PR,Jataizinho,4112702,1976,2982,2118,82,146,5328,6692,0
PR,Joaquim Távora,4112801,1976,3839,523,54,41,4457,5346,0
PR,Jundiaí do Sul,4112900,1976,1409,0,314,95,1818,2780,0
PR,Jussara,4113007,1976,1705,1622,74,78,3479,5117,0
PR,Kaloré,4113106,1976,1579,1592,37,74,3282,4753,0
PR,Lapa,4113205,1976,7994,2927,201,334,11456,12486,0
PR,Laranjeiras do Sul,4113304,1976,10374,3740,190,197,14501,17747,0
PR,Leópolis,4113403,1976,1642,1452,45,59,3198,4734,0
PR,Loanda,4113502,1976,3914,1413,131,100,5558,7849,0
PR,Lobato,4113601,1976,1730,0,17,14,1761,2651,0
PR,Londrina,4113700,1976,33061,62392,1186,2075,98714,120992,0
PR,Lupionópolis,4113809,1976,1774,338,17,32,2161,3087,0
PR,Mallet,4113908,1976,2304,944,76,79,3403,4004,0
PR,Mamborê,4114005,1976,4249,3366,85,182,7882,9760,0
PR,Mandacuaçu,4114104,1976,5147,0,73,72,5292,9174,0
PR,Mandaguari,4114203,1976,6515,2802,114,176,9607,11995,0
PR,Mandirituba,4114302,1976,3974,1083,194,214,5465,6027,0
PR,Mangueirinha,4114401,1976,2036,3125,91,174,5426,7200,0
PR,Manoel Ribas,4114500,1976,2152,1527,52,35,3766,4601,0
PR,Marechal Cândido Rondon,4114609,1976,NA,NA,NA,NA,NA,26486,1
PR,Maria Helena,4114708,1976,7202,1427,97,130,8856,12888,0
PR,Marialva,4114807,1976,6396,4348,146,254,11144,13833,0
PR,Marilândia do Sul,4114906,1976,3900,2213,156,263,6532,8364,0
PR,Marilena,4115002,1976,1564,354,16,9,1943,2455,0
PR,Mariluz,4115101,1976,5033,422,45,113,5613,8463,0
PR,Maringá,4115200,1976,41191,23581,985,1766,67523,88105,0
PR,Mariópolis,4115309,1976,1423,1086,47,11,2567,2902,0
PR,Marmeleiro,4115408,1976,2219,1960,81,80,4340,6714,0
PR,Marumbi,4115507,1976,2156,724,38,24,2942,4266,0
PR,Matelândia,4115606,1976,4516,4398,201,302,9417,12949,0
PR,Matinhos,4115705,1976,813,1586,60,54,2513,3099,0
PR,Medianeira,4115804,1976,NA,NA,NA,NA,NA,18345,1
PR,Mirador,4115903,1976,1102,0,11,6,1119,1582,0
PR,Miraselva,4116000,1976,1273,924,35,44,2276,2799,0
PR,Moreira Sales,4116109,1976,4130,1894,88,206,6318,8585,0
PR,Morretes,4116208,1976,2768,2798,163,163,5892,6655,0
PR,Munhoz de Melo,4116307,1976,966,1056,42,37,2101,2949,0
PR,Nossa Senhora das Graças,4116406,1976,942,599,23,19,1583,2175,0
PR,Nova Aliança do Ivaí,4116505,1976,386,248,9,17,660,874,0
PR,Nova América da Colina,4116604,1976,958,914,15,24,1911,2599,0
PR,Nova Aurora,4116703,1976,4582,3806,111,183,8682,12652,0
PR,Nova Cantu,4116802,1976,2182,2301,33,81,4597,5719,0
PR,Nova Esperança,4116901,1976,8584,1945,114,177,10820,15714,0
PR,Nova Fátima,4117008,1976,1263,2012,57,98,3430,5329,0
PR,Nova Londrina,4117107,1976,2558,950,25,34,3567,4598,0
PR,Nova Olímpia,4117206,1976,2845,753,33,49,3680,7122,0
PR,Nova Santa Rosa,4117222,1976,2986,0,515,14,3515,4118,0
PR,Ortigueira,4117305,1976,4366,1869,152,277,6664,11322,0
PR,Ourizona,4117404,1976,1607,0,797,10,2414,3650,0
PR,Paissandu,4117503,1976,2221,2179,126,88,4614,5503,0
PR,Palmas,4117602,1976,5470,2774,81,160,8485,10428,0
PR,Palmeira,4117701,1976,5300,3049,128,174,8651,9503,0
PR,Palmital,4117800,1976,3861,2474,93,122,6550,7626,0
PR,Palotina,4117909,1976,6302,5228,212,440,12182,16511,0
PR,Paraíso do Norte,4118006,1976,2644,1094,50,44,3832,5748,0
PR,Paranacity,4118105,1976,2353,503,52,47,2955,4125,0
PR,Paranaguá,4118204,1976,12740,11530,480,787,25537,29329,0
PR,Paranapoema,4118303,1976,1188,0,13,7,1208,2196,0
PR,Paranavaí,4118402,1976,18451,5429,239,725,24844,33017,0
PR,Pato Branco,4118501,1976,8523,7184,270,290,16267,21220,0
PR,Paula Freitas,4118600,1976,746,871,41,58,1716,2224,0
PR,Paulo Frontin,4118709,1976,1154,551,14,38,1757,2028,0
PR,Peabiru,4118808,1976,3641,3597,79,123,7440,9396,0
PR,Pérola,4118907,1976,5576,4423,83,133,10215,13263,0
PR,Pérola do Oeste,4119004,1976,NA,NA,NA,NA,NA,6379,1
PR,Pien,4119103,1976,1153,1085,35,17,2290,2367,0
PR,Pinhalão,4119202,1976,2165,293,24,35,2517,3300,0
PR,Pinhão,4119301,1976,2702,3178,116,203,6199,7036,0
PR,Piraí do Sul,4119400,1976,5589,673,99,112,6473,7724,0
PR,Piraquara,4119509,1976,6406,2814,751,727,10698,11957,0
PR,Pitanga,4119608,1976,7061,6781,272,303,14417,18426,0
PR,Planaltina do Paraná,4119707,1976,1321,1069,24,24,2438,3352,0
PR,Planalto,4119806,1976,NA,NA,NA,NA,NA,6718,1
PR,Ponta Grossa,4119905,1976,22932,36067,757,1529,61285,70777,0
PR,Porecatu,4120002,1976,4808,2859,120,260,8047,11964,0
PR,Porto Amazonas,4120101,1976,1324,0,23,27,1374,1713,0
PR,Porto Rico,4120200,1976,1368,661,37,51,2117,3007,0
PR,Porto Vitória,4120309,1976,1117,0,249,21,1387,1912,0
PR,Presidente Castelo Branco,4120408,1976,1444,0,414,33,1891,2667,0
PR,Primeiro de Maio,4120507,1976,2496,2333,45,96,4970,7256,0
PR,Prudentópolis,4120606,1976,4825,6113,254,441,11633,13375,0
PR,Quatiguá,4120705,1976,1544,1143,24,10,2721,3120,0
PR,Quatro Barras,4120804,1976,1606,1090,78,123,2897,3628,0
PR,Quedas do Iguaçu,4120903,1976,3619,2756,108,159,6642,8372,0
PR,Querência do Norte,4121000,1976,1542,1201,42,65,2850,4362,0
PR,Quinta do Sol,4121109,1976,2421,0,18,18,2457,3492,0
PR,Quitandinha,4121208,1976,2387,1732,91,59,4269,4515,0
PR,Rancho Alegre,4121307,1976,1822,834,39,70,2765,3692,0
PR,Realeza,4121406,1976,3998,4558,85,75,8716,10333,0
PR,Rebouças,4121505,1976,2284,1663,59,72,4078,4550,0
PR,Renascença,4121604,1976,1539,1162,54,34,2789,5198,0
PR,Reserva,4121703,1976,5722,113,57,73,5965,7108,0
PR,Ribeirão Claro,4121802,1976,4736,0,75,117,4928,5882,0
PR,Ribeirão do Pinhal,4121901,1976,4139,1009,59,101,5308,7132,0
PR,Rio Azul,4122008,1976,1881,1849,54,30,3814,4195,0
PR,Rio Bom,4122107,1976,2608,0,21,6,2635,3483,0
PR,Rio Branco do Sul,4122206,1976,6911,289,100,117,7417,8216,0
PR,Rio Negro,4122305,1976,3635,4260,249,281,8425,9799,0
PR,Rolândia,4122404,1976,12255,4329,225,473,17282,22438,0
PR,Roncador,4122503,1976,2887,1099,50,84,4120,4935,0
PR,Rondon,4122602,1976,3190,0,604,152,3946,6850,0
PR,Sabáudia,4122701,1976,1384,1282,41,55,2762,3378,0
PR,Salgado Filho,4122800,1976,2263,1203,59,46,3571,4784,0
PR,Salto do Itararé,4122909,1976,1160,448,38,13,1659,1902,0
PR,Salto do Lontra,4123006,1976,5923,3373,200,113,9609,12120,0
PR,Santa Amélia,4123105,1976,1853,0,27,32,1912,2801,0
PR,Santa Cecília do Pavão,4123204,1976,1968,1899,110,67,4044,5560,0
PR,Santa Cruz de Monte Castelo,4123303,1976,2822,1475,45,81,4423,6070,0
PR,Santa Fé,4123402,1976,2070,2138,38,51,4297,5711,0
PR,Santa Helena,4123501,1976,NA,NA,NA,NA,NA,15166,1
PR,Santa Inês,4123600,1976,988,0,189,3,1180,1711,0
PR,Sta. Izabel do Ivaí,4123709,1976,4962,941,53,95,6051,8932,0
PR,Santa Izabel do Oeste,4123808,1976,3704,1263,62,59,5088,7804,0
PR,Santa Mariana,4123907,1976,2870,3905,119,75,6969,9417,0
PR,Santana do Itararé,4124004,1976,2414,0,16,12,2442,2660,0
PR,Santo Antônio da Platina,4124103,1976,6690,4933,155,236,12014,16470,0
PR,Santo Antônio do Caiuá,4124202,1976,802,903,9,11,1725,2718,0
PR,Santo Antônio do Paraíso,4124301,1976,900,625,42,39,1606,2419,0
PR,Santo Antônio do Sudoeste,4124400,1976,NA,NA,NA,NA,NA,11772,1
PR,Santo Inácio,4124509,1976,1727,0,343,8,2078,3006,0
PR,São Carlos do Ivaí,4124608,1976,1322,1056,29,31,2438,4141,0
PR,São Jerônimo da Serra,4124707,1976,5022,0,179,111,5312,7631,0
PR,São João,4124806,1976,2581,2478,64,63,5186,6340,0
PR,São João do Caiuá,4124905,1976,1396,1402,26,40,2864,4369,0
PR,São João do Ivaí,4125001,1976,6663,4827,222,346,12058,18479,0
PR,São João do Triunfo,4125100,1976,2194,810,89,80,3173,3504,0
PR,S. Jorge do Oeste,4125209,1976,2620,1895,61,55,4631,5732,0
PR,São Jorge do Ivaí,4125308,1976,3065,1241,60,52,4418,7820,0
PR,São José da Boa Vista,4125407,1976,1988,0,332,29,2349,2716,0
PR,São José dos Pinhais,4125506,1976,9663,11585,1164,1279,23691,26714,0
PR,São Mateus do Sul,4125605,1976,6124,0,1714,601,8439,9484,0
PR,São Miguel do Iguaçu,4125704,1976,NA,NA,NA,NA,NA,15242,1
PR,São Pedro do Ivaí,4125803,1976,3418,1269,32,51,4770,6641,0
PR,São Pedro do Paraná,4125902,1976,895,495,25,34,1449,2008,0
PR,São Sebastião da Amoreira,4126009,1976,2486,763,94,69,3412,4553,0
PR,São Tomé,4126108,1976,1609,1473,50,60,3192,4800,0
PR,Sapopema,4126207,1976,2124,0,35,15,2174,2890,0
PR,Sengés,4126306,1976,4276,0,67,101,4444,5374,0
PR,Sertaneja,4126405,1976,2398,944,43,94,3479,4819,0
PR,Sertanópolis,4126504,1976,3085,3277,78,168,6608,7945,0
PR,Siqueira Campos,4126603,1976,4446,2567,74,119,7206,8269,0
PR,Tamboara,4126702,1976,1139,1199,32,45,2415,3185,0
PR,Tapejara,4126801,1976,3044,2123,68,154,5389,7656,0
PR,Tapira,4126900,1976,2931,2290,40,113,5374,7497,0
PR,Teixeira Soares,4127007,1976,2099,1092,98,140,3429,3837,0
PR,Telêmaco Borba,4127106,1976,6863,7300,237,664,15064,21446,0
PR,Terra Boa,4127205,1976,4959,3203,142,115,8419,11250,0
PR,Terra Rica,4127304,1976,4223,2036,135,92,6486,8869,0
PR,Terra Roxa do Oeste,4127403,1976,9031,802,114,194,10141,14526,0
PR,Tibagi,4127502,1976,6683,0,67,118,6868,8570,0
PR,Tijucas do Sul,4127601,1976,1853,970,50,84,2957,3384,0
PR,Toledo,4127700,1976,17484,9518,727,856,28585,35227,0
PR,Tomazina,4127809,1976,4737,0,60,29,4826,5710,0
PR,Tuneiras do Oeste,4127908,1976,3209,538,55,57,3859,5695,0
PR,Ubiratã,4128005,1976,7090,3310,127,270,10797,14506,0
PR,Umuarama,4128104,1976,26171,6489,413,799,33872,46060,0
PR,União da Vitória,4128203,1976,8768,5913,364,548,15593,20611,0
PR,Uniflor,4128302,1976,1923,0,20,26,1969,2648,0
PR,Uraí,4128401,1976,3137,2747,106,145,6135,7893,0
PR,Wenceslau Braz,4128500,1976,3660,2380,51,65,6156,7335,0
PR,Verê,4128609,1976,1955,2196,18,30,4199,5480,0
PR,Vitorino,4128708,1976,917,1475,50,19,2461,3369,0
PR,Xambrê,4128807,1976,2377,2521,57,92,5047,7218,0
SC,Abelardo Luz,4200101,1976,2621,2750,63,95,5529,6797,0
SC,Agrolândia,4200200,1976,2030,691,61,52,2834,3075,0
SC,Agronômica,4200309,1976,2264,0,22,25,2311,2549,0
SC,Água Doce,4200408,1976,1757,1010,54,14,2835,3772,0
SC,Águas de Chapecó,4200507,1976,NA,NA,NA,NA,NA,2899,1
SC,Águas Mornas,4200606,1976,1223,1148,50,40,2461,2716,0
SC,Alfredo Wagner,4200705,1976,2265,1555,33,220,4073,4574,0
SC,Anchieta,4200804,1976,1890,0,547,13,2450,2711,0
SC,Angelina,4200903,1976,1978,729,58,81,2846,3199,0
SC,Anita Garibaldi,4201000,1976,3156,3142,71,71,6440,7895,0
SC,Anitápolis,4201109,1976,1192,0,263,10,1465,1879,0
SC,Antônio Carlos,4201208,1976,1478,873,67,39,2457,2788,0
SC,Araquari,4201307,1976,2113,1598,79,69,3859,4465,0
SC,Araranguá,4201406,1976,6098,5942,147,153,12340,14059,0
SC,Armazém,4201505,1976,1871,709,32,20,2632,3550,0
SC,Arroio Trinta,4201604,1976,917,0,191,1,1109,1321,0
SC,Ascurra,4201703,1976,1333,666,43,29,2071,2355,0
SC,Atalanta,4201802,1976,1251,409,13,11,1684,1774,0
SC,Aurora,4201901,1976,1598,638,56,35,2327,2521,0
SC,Balneário Camboriú,4202008,1976,4132,3232,139,209,7712,8753,0
SC,Barra Velha,4202107,1976,2004,2071,90,70,4235,5098,0
SC,Benedito Novo,4202206,1976,2781,2510,81,69,5441,5750,0
SC,Biguaçu,4202305,1976,4324,1519,494,325,6662,7895,0
SC,Blumenau,4202404,1976,27011,30214,1015,1281,59521,64895,0
SC,Bom Jardim da Serra,4202503,1976,1682,665,50,49,2446,3037,0
SC,Bom Retiro,4202602,1976,3452,34,31,259,3776,4464,0
SC,Botuverá,4202701,1976,1215,538,17,7,1777,1891,0
SC,Braço do Norte,4202800,1976,3623,1912,56,54,5645,6658,0
SC,Brusque,4202909,1976,10240,8490,374,298,19402,21139,0
SC,Caçador,4203006,1976,9005,4269,147,245,13666,15939,0
SC,Caibi,4203105,1976,1350,1242,22,14,2628,2917,0
SC,Camboriú,4203204,1976,2551,2486,63,63,5163,5802,0
SC,Campo Alegre,4203303,1976,1886,1344,33,56,3319,3572,0
SC,Campo Belo do Sul,4203402,1976,2603,1318,89,74,4084,5298,0
SC,Campo Erê,4203501,1976,2708,3442,107,95,6352,7293,0
SC,Campos Novos,4203600,1976,8562,7352,234,225,16373,19152,0
SC,Canelinha,4203709,1976,2033,674,53,81,2841,3432,0
SC,Canoinhas,4203808,1976,7917,6226,390,348,14881,16384,0
SC,Capinzal,4203907,1976,2241,1771,45,49,4106,4615,0
SC,Catanduvas,4204004,1976,2590,1745,37,44,4416,5248,0
SC,Caxambu do Sul,4204103,1976,1766,1946,22,30,3764,4088,0
SC,Chapecó,4204202,1976,12804,10370,691,456,24321,21315,0
SC,Concórdia,4204301,1976,13186,9978,436,83,23683,26100,0
SC,Coronel Freitas,4204400,1976,4282,2283,69,45,6679,7173,0
SC,Corupá,4204509,1976,2526,1458,123,95,4202,4557,0
SC,Criciúma,4204608,1976,20915,15197,675,715,37502,42765,0
SC,Cunha Porã,4204707,1976,2779,3020,64,28,5891,6308,0
SC,Curitibanos,4204806,1976,7396,6229,245,365,14235,17460,0
SC,Descanso,4204905,1976,NA,NA,NA,NA,NA,5215,1
SC,Dionísio Cerqueira,4205001,1976,NA,NA,NA,NA,NA,5702,1
SC,Dona Emma,4205100,1976,1266,459,13,22,1760,1982,0
SC,Erval Velho,4205209,1976,1007,1088,26,24,2145,2631,0
SC,Fachinal dos Guedes,4205308,1976,1564,1024,42,27,2657,3136,0
SC,Florianópolis,4205407,1976,NA,NA,NA,NA,NA,77466,1
SC,Fraiburgo,4205506,1976,2388,1859,117,81,4445,5266,0
SC,Galvão,4205605,1976,1345,1322,39,13,2719,3237,0
SC,Garopaba,4205704,1976,2816,0,35,16,2867,3201,0
SC,Garuva,4205803,1976,1834,913,43,43,2833,3644,0
SC,Gaspar,4205902,1976,4780,4803,135,173,9891,10815,0
SC,Governador Celso Ramos,4206009,1976,3095,0,54,26,3175,3655,0
SC,Grão Pará,4206108,1976,1412,1151,17,11,2591,2954,0
SC,Gravatal,4206207,1976,NA,NA,NA,NA,NA,4438,1
SC,Guabiruba,4206306,1976,2113,1061,45,16,3235,3384,0
SC,Guaraciaba,4206405,1976,NA,NA,NA,NA,NA,4688,1
SC,Guaramirim,4206504,1976,2615,1917,75,53,4660,5060,0
SC,Guarujá do Sul,4206603,1976,1254,0,511,8,1773,2059,0
SC,Herval d'Oeste,4206702,1976,3368,2106,119,145,5738,7341,0
SC,Ibicaré,4206801,1976,1178,911,14,9,2112,2644,0
SC,Ibirama,4206900,1976,4744,4454,140,164,9502,10303,0
SC,Içara,4207007,1976,4114,4186,118,93,8511,9300,0
SC,Ilhota,4207106,1976,1711,1906,52,112,3781,4511,0
SC,Imaruí,4207205,1976,4880,1928,290,220,7318,8848,0
SC,Imbituba,4207304,1976,4721,3545,189,174,8629,10177,0
SC,Imbuia,4207403,1976,1078,313,28,11,1430,1563,0
SC,Indaial,4207502,1976,6381,4192,208,288,11069,12413,0
SC,Ipira,4207601,1976,959,1199,30,18,2206,2373,0
SC,Ipumirim,4207700,1976,2180,0,348,3,2531,2985,0
SC,Irani,4207809,1976,1042,1188,19,27,2276,2679,0
SC,Irineópolis,4207908,1976,1567,1003,98,65,2733,3230,0
SC,Itá,4208005,1976,1529,1355,29,8,2921,3260,0
SC,Itaiópolis,4208104,1976,5857,2058,177,176,8268,8951,0
SC,Itajaí,4208203,1976,15925,14378,658,596,31557,37772,0
SC,Itapema,4208302,1976,1424,726,31,37,2218,2384,0
SC,Itapiranga,4208401,1976,NA,NA,NA,NA,NA,10331,1
SC,Ituporanga,4208500,1976,3722,2545,107,74,6448,6866,0
SC,Jaborá,4208609,1976,1111,826,9,8,1954,2462,0
SC,Jacinto Machado,4208708,1976,2071,2892,59,47,5069,5552,0
SC,Jaguaruna,4208807,1976,5770,236,71,48,6125,7660,0
SC,Jaraguá do Sul,4208906,1976,10889,7948,229,186,19252,20339,0
SC,Joaçaba,4209003,1976,5378,4805,167,177,10527,13163,0
SC,Joinville,4209102,1976,32781,40158,1852,2712,77503,87770,0
SC,Lacerdópolis,4209201,1976,936,0,41,6,983,1103,0
SC,Lages,4209300,1976,24375,29604,1225,1647,56851,75966,0
SC,Laguna,4209409,1976,10332,4638,383,468,15821,19525,0
SC,Laurentino,4209508,1976,1089,897,19,6,2011,2178,0
SC,Lauro Müller,4209607,1976,2681,2659,39,47,5426,6444,0
SC,Lebon Régis,4209706,1976,1540,1403,88,114,3145,3496,0
SC,Leoberto Leal,4209805,1976,1264,34,13,19,1330,1606,0
SC,Lontras,4209904,1976,1630,1556,51,39,3276,3625,0
SC,Luiz Alves,4210001,1976,1755,1573,42,46,3416,3888,0
SC,Mafra,4210100,1976,7889,6218,378,395,14880,16645,0
SC,Major Gercino,4210209,1976,1611,170,19,18,1818,2084,0
SC,Major Vieira,4210308,1976,1368,873,42,26,2309,2492,0
SC,Maracajá,4210407,1976,933,938,14,12,1897,2199,0
SC,Maravilha,4210506,1976,3637,3329,95,82,7143,7848,0
SC,Massaranduba,4210605,1976,2769,2413,68,27,5277,5754,0
SC,Matos Costa,4210704,1976,2159,0,23,25,2207,2744,0
SC,Meleiro,4210803,1976,2357,1679,112,52,4200,4603,0
SC,Modelo,4210902,1976,2401,2523,42,40,5006,5436,0
SC,Mondaí,4211009,1976,4830,3477,144,112,8563,9877,0
SC,Monte Castelo,4211108,1976,1722,852,77,38,2689,3227,0
SC,Morro da Fumaça,4211207,1976,1556,1463,44,37,3100,3344,0
SC,Navegantes,4211306,1976,2678,2231,102,96,5107,6118,0
SC,Nova Erechim,4211405,1976,828,336,19,12,1195,1331,0
SC,Nova Trento,4211504,1976,2732,1227,82,84,4125,4608,0
SC,Nova Veneza,4211603,1976,2274,1563,67,32,3936,4317,0
SC,Orleans,4211702,1976,5934,875,50,50,6909,7750,0
SC,Ouro,4211801,1976,2182,0,270,92,2544,2810,0
SC,Palhoça,4211900,1976,5041,4883,328,408,10660,11788,0
SC,Palma Sola,4212007,1976,1110,661,37,36,1844,2230,0
SC,Palmitos,4212106,1976,3833,2801,79,28,6741,7561,0
SC,Papanduva,4212205,1976,1864,1923,81,47,3915,4297,0
SC,Paulo Lopes,4212304,1976,2934,0,58,32,3024,3406,0
SC,Pedras Grandes,4212403,1976,NA,NA,NA,NA,NA,2954,1
SC,Penha,4212502,1976,2160,987,72,72,3291,4154,0
SC,Peritiba,4212601,1976,642,648,21,4,1315,1582,0
SC,Petrolândia,4212700,1976,1886,896,86,41,2909,3228,0
SC,Piçarras,4212809,1976,1394,1032,24,37,2487,2947,0
SC,Pinhalzinho,4212908,1976,2236,1584,53,77,3950,4499,0
SC,Pinheiro Preto,4213005,1976,522,300,3,6,831,934,0
SC,Piratuba,4213104,1976,NA,NA,NA,NA,NA,2289,1
SC,Pomerode,4213203,1976,3014,3995,107,70,7186,7506,0
SC,Ponte Alta,4213302,1976,844,802,52,55,1753,2584,0
SC,Ponte Serrada,4213401,1976,2103,1666,39,76,3884,4566,0
SC,Porto Belo,4213500,1976,2713,0,50,21,2784,3418,0
SC,Porto União,4213609,1976,6312,3313,205,336,10166,12632,0
SC,Pouso Redondo,4213708,1976,3318,763,89,53,4223,4804,0
SC,Praia Grande,4213807,1976,1704,1378,56,28,3166,3695,0
SC,Presidente Castelo Branco,4213906,1976,716,0,6,5,727,949,0
SC,Presidente Getúlio,4214003,1976,3016,1647,56,64,4783,5153,0
SC,Presidente Nereu,4214102,1976,696,798,12,10,1516,1694,0
SC,Quilombo,4214201,1976,2990,3007,66,90,6153,6701,0
SC,Rancho Queimado,4214300,1976,693,261,16,25,995,1245,0
SC,Rio das Antas,4214409,1976,1327,1129,47,41,2544,2871,0
SC,Rio do Campo,4214508,1976,2443,0,20,10,2473,2747,0
SC,Rio d'Oeste,4214607,1976,2296,1383,25,31,3735,4124,0
SC,Rio dos Cedros,4214706,1976,2209,2204,36,27,4476,4765,0
SC,Rio do Sul,4214805,1976,9375,5549,245,293,15462,17605,0
SC,Rio Fortuna,4214904,1976,1066,750,8,7,1831,2078,0
SC,Rio Negrinho,4215000,1976,3310,3460,111,141,7022,7440,0
SC,Rodeio,4215109,1976,2148,1615,68,33,3864,4237,0
SC,Romelândia,4215208,1976,1512,1158,28,15,2713,2950,0
SC,Salete,4215307,1976,1803,610,52,16,2481,2706,0
SC,Salto Veloso,4215406,1976,792,0,293,3,1088,1380,0
SC,Santa Cecília,4215505,1976,1905,2551,76,102,4634,5090,0
SC,Santa Rosa de Lima,4215604,1976,758,0,6,7,771,909,0
SC,Santo Amaro da Imperatriz,4215703,1976,NA,NA,NA,NA,NA,4968,1
SC,São Bento do Sul,4215802,1976,5680,4568,218,276,10742,11384,0
SC,São Bonifácio,4215901,1976,1164,475,33,15,1687,1910,0
SC,São Carlos,4216008,1976,2822,1967,64,35,4888,5582,0
SC,São Domingos,4216107,1976,2791,1197,35,32,4055,4537,0
SC,São Francisco do Sul,4216206,1976,4194,3551,157,170,8072,9448,0
SC,São João Batista,4216305,1976,2954,1601,62,56,4673,5340,0
SC,São João do Sul,4216404,1976,1673,1269,83,38,3063,3826,0
SC,São Joaquim,4216503,1976,7158,4291,128,182,11759,14168,0
SC,São José,4216602,1976,10292,6828,1212,1449,19781,21793,0
SC,São José do Cedro,4216701,1976,NA,NA,NA,NA,NA,6928,1
SC,São José do Cerrito,4216800,1976,3652,2260,89,85,6086,7306,0
SC,São Lourenço d'Oeste,4216909,1976,3447,3534,89,58,7128,8013,0
SC,São Ludgero,4217006,1976,1110,703,15,11,1839,2236,0
SC,São Martinho,4217105,1976,1688,0,11,5,1704,1913,0
SC,São Miguel d'Oeste,4217204,1976,NA,NA,NA,NA,NA,13350,1
SC,Saudades,4217303,1976,2084,1231,91,30,3436,3838,0
SC,Schroeder,4217402,1976,1151,597,33,9,1790,1861,0
SC,Seara,4217501,1976,3592,2468,71,48,6179,6681,0
SC,Siderópolis,4217600,1976,2911,2242,60,49,5262,5862,0
SC,Sombrio,4217709,1976,3900,3749,134,84,7867,9535,0
SC,Taió,4217808,1976,5269,2048,288,139,7744,8534,0
SC,Tangará,4217907,1976,2269,2921,61,37,5288,5980,0
SC,Tijucas,4218004,1976,2770,2951,119,140,5980,7248,0
SC,Timbé do Sul,4218103,1976,1134,1384,30,22,2570,2831,0
SC,Timbó,4218202,1976,4601,3304,106,81,8092,8574,0
SC,Três Barras,4218301,1976,2269,1236,67,91,3663,4046,0
SC,Treze de Maio,4218400,1976,3203,87,54,20,3364,4092,0
SC,Treze Tílias,4218509,1976,783,698,15,11,1507,1919,0
SC,Trombudo Central,4218608,1976,2152,1452,44,51,3699,4169,0
SC,Tubarão,4218707,1976,16086,12674,590,569,29919,36694,0
SC,Turvo,4218806,1976,3239,1490,68,59,4856,5385,0
SC,Urubici,4218905,1976,3952,800,163,83,4998,6120,0
SC,Urussanga,4219002,1976,4878,3817,97,109,8901,9573,0
SC,Vargeão,4219101,1976,493,360,18,7,878,1006,0
SC,Vargem,4219150,1976,2197,1063,33,19,3312,3643,0
SC,Videira,4219309,1976,4982,4612,99,261,9954,11582,0
SC,Witmarsum,4219408,1976,783,774,19,14,1590,1764,0
SC,Xanxerê,4219507,1976,5849,3769,207,200,10025,12474,0
SC,Xavantina,4219606,1976,1212,613,21,5,1851,2127,0
SC,Xaxim,4219705,1976,3444,4196,117,201,7958,8889,0
RS,Agudo,4300109,1976,3049,2907,134,332,6422,6772,0
RS,Ajuricaba,4300208,1976,2224,2006,58,36,4324,4647,0
RS,Alecrim,4300307,1976,NA,NA,NA,NA,NA,5550,1
RS,Alegrete,4300406,1976,13157,12726,721,652,27256,32138,0
RS,Alpestre,4300505,1976,2143,1983,32,33,4191,4706,0
RS,Alvorada,4300604,1976,6215,10987,2221,1330,20753,22911,0
RS,Anta Gorda,4300703,1976,1548,1494,47,37,3126,3452,0
RS,Antônio Prado,4300802,1976,3562,2787,140,104,6593,7070,0
RS,Aratiba,4300901,1976,2254,2528,43,65,4890,5503,0
RS,Arroio do Meio,4301008,1976,4140,4478,191,88,8897,9593,0
RS,Arroio dos Ratos,4301107,1976,1696,2115,147,102,4060,4944,0
RS,Arroio do Tigre,4301206,1976,2750,2790,88,71,5699,6134,0
RS,Arroio Grande,4301305,1976,3598,3077,187,100,6962,7539,0
RS,Arvorezinha,4301404,1976,2271,2555,61,47,4934,5566,0
RS,Augusto Pestana,4301503,1976,2207,1622,63,38,3930,4172,0
RS,Bagé,4301602,1976,NA,NA,NA,NA,NA,43349,1
